"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Randomise_questionnaire_elements?","Question_Key","Response"
"8867","18","1656507749307","29/06/2022 13:02:29","1656507749147","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_9","5"
"8868","19","1656507749307","29/06/2022 13:02:29","1656507749148","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_9-quantised","5"
"8869","20","1656507749307","29/06/2022 13:02:29","1656507749148","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_10","7"
"8870","21","1656507749307","29/06/2022 13:02:29","1656507749148","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_10-quantised","7"
"8871","22","1656507749307","29/06/2022 13:02:29","1656507749148","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_11","2"
"8872","23","1656507749367","29/06/2022 13:02:29","1656507749148","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_11-quantised","2"
"8873","24","1656507749367","29/06/2022 13:02:29","1656507749148","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_12","6"
"8874","25","1656507749367","29/06/2022 13:02:29","1656507749148","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_12-quantised","6"
"8875","26","1656507749367","29/06/2022 13:02:29","1656507749148","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_13","5"
"8876","27","1656507749367","29/06/2022 13:02:29","1656507749148","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_13-quantised","5"
"8877","28","1656507749367","29/06/2022 13:02:29","1656507749148","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_14","5"
"8878","29","1656507749367","29/06/2022 13:02:29","1656507749148","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_14-quantised","5"
"8879","30","1656507749367","29/06/2022 13:02:29","1656507749148","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_15","3"
"8880","31","1656507749367","29/06/2022 13:02:29","1656507749148","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_15-quantised","3"
"8881","32","1656507749367","29/06/2022 13:02:29","1656507749149","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_16","2"
"8882","33","1656507749367","29/06/2022 13:02:29","1656507749149","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_16-quantised","2"
"8883","34","1656507749367","29/06/2022 13:02:29","1656507749149","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_17","5"
"8884","35","1656507749367","29/06/2022 13:02:29","1656507749149","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_17-quantised","5"
"8885","36","1656507749367","29/06/2022 13:02:29","1656507749149","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_18","3"
"8886","37","1656507749367","29/06/2022 13:02:29","1656507749149","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_18-quantised","3"
"8887","38","1656507749367","29/06/2022 13:02:29","1656507749149","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_19","2"
"8888","39","1656507749367","29/06/2022 13:02:29","1656507749149","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_19-quantised","2"
"8889","40","1656507749367","29/06/2022 13:02:29","1656507749149","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_20","2"
"8890","41","1656507749367","29/06/2022 13:02:29","1656507749150","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_20-quantised","2"
"8891","42","1656507749367","29/06/2022 13:02:29","1656507749150","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_21","2"
"8892","43","1656507749427","29/06/2022 13:02:29","1656507749150","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_21-quantised","2"
"8893","44","1656507749427","29/06/2022 13:02:29","1656507749150","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_22","5"
"8894","45","1656507749427","29/06/2022 13:02:29","1656507749150","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_22-quantised","5"
"8895","46","1656507749427","29/06/2022 13:02:29","1656507749150","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_23","4"
"8896","47","1656507749427","29/06/2022 13:02:29","1656507749150","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_23-quantised","4"
"8897","48","1656507749427","29/06/2022 13:02:29","1656507749150","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_24","5"
"8898","49","1656507749427","29/06/2022 13:02:29","1656507749150","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_24-quantised","5"
"8899","50","1656507749427","29/06/2022 13:02:29","1656507749151","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_25","6"
"8900","51","1656507749427","29/06/2022 13:02:29","1656507749151","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_25-quantised","6"
"8901","52","1656507749427","29/06/2022 13:02:29","1656507749151","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_26","3"
"8902","53","1656507749427","29/06/2022 13:02:29","1656507749151","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_26-quantised","3"
"8903","54","1656507749427","29/06/2022 13:02:29","1656507749151","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_27","6"
"8904","55","1656507749427","29/06/2022 13:02:29","1656507749151","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_27-quantised","6"
"8905","56","1656507749427","29/06/2022 13:02:29","1656507749151","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_28","2"
"8906","57","1656507749427","29/06/2022 13:02:29","1656507749151","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_28-quantised","2"
"8907","58","1656507749427","29/06/2022 13:02:29","1656507749152","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_29","2"
"8908","59","1656507749427","29/06/2022 13:02:29","1656507749152","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_29-quantised","2"
"8909","60","1656507749427","29/06/2022 13:02:29","1656507749152","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_30","5"
"8910","61","1656507749427","29/06/2022 13:02:29","1656507749152","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_30-quantised","5"
"8911","62","1656507749427","29/06/2022 13:02:29","1656507749152","1","29/06/2022 14:02:29","90347","5","questionnaire-e44t",NA,"22855167","yuxt0mr0","6701094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","END QUESTIONNAIRE","206891"
"8912","1","1656516216749","29/06/2022 15:23:36","1656516216669","1","29/06/2022 16:23:36","90347","5","questionnaire-e44t",NA,"22859478","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","BEGIN QUESTIONNAIRE",NA
"8913","2","1656516454890","29/06/2022 15:27:34","1656516454779","1","29/06/2022 16:27:34","90347","5","questionnaire-e44t",NA,"22859478","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_1","4"
"8914","3","1656516454943","29/06/2022 15:27:34","1656516454780","1","29/06/2022 16:27:34","90347","5","questionnaire-e44t",NA,"22859478","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_1-quantised","4"
"8915","4","1656516454943","29/06/2022 15:27:34","1656516454780","1","29/06/2022 16:27:34","90347","5","questionnaire-e44t",NA,"22859478","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_2","7"
"8916","5","1656516454943","29/06/2022 15:27:34","1656516454780","1","29/06/2022 16:27:34","90347","5","questionnaire-e44t",NA,"22859478","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_2-quantised","7"
"8917","6","1656516454943","29/06/2022 15:27:34","1656516454780","1","29/06/2022 16:27:34","90347","5","questionnaire-e44t",NA,"22859478","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_3","3"
"8918","7","1656516454943","29/06/2022 15:27:34","1656516454780","1","29/06/2022 16:27:34","90347","5","questionnaire-e44t",NA,"22859478","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_3-quantised","3"
"8919","8","1656516454943","29/06/2022 15:27:34","1656516454780","1","29/06/2022 16:27:34","90347","5","questionnaire-e44t",NA,"22859478","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_4","5"
"8920","9","1656516454943","29/06/2022 15:27:34","1656516454781","1","29/06/2022 16:27:34","90347","5","questionnaire-e44t",NA,"22859478","el4g7vqv","6701983",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_4-quantised","5"
