"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Randomise_questionnaire_elements?","Question_Key","Response"
"257","8","1655825736450","21/06/2022 15:35:36","1655825736351","1","21/06/2022 16:35:36","86605","13","questionnaire-cppy",NA,"22663146","3qnbpkqy","6659828",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","White"
"258","9","1655825736450","21/06/2022 15:35:36","1655825736351","1","21/06/2022 16:35:36","86605","13","questionnaire-cppy",NA,"22663146","3qnbpkqy","6659828",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","1"
"259","10","1655825736450","21/06/2022 15:35:36","1655825736352","1","21/06/2022 16:35:36","86605","13","questionnaire-cppy",NA,"22663146","3qnbpkqy","6659828",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"260","11","1655825736450","21/06/2022 15:35:36","1655825736352","1","21/06/2022 16:35:36","86605","13","questionnaire-cppy",NA,"22663146","3qnbpkqy","6659828",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","Other (please specify)"
"261","12","1655825736450","21/06/2022 15:35:36","1655825736352","1","21/06/2022 16:35:36","86605","13","questionnaire-cppy",NA,"22663146","3qnbpkqy","6659828",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text","Romanian"
"262","13","1655825736450","21/06/2022 15:35:36","1655825736352","1","21/06/2022 16:35:36","86605","13","questionnaire-cppy",NA,"22663146","3qnbpkqy","6659828",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","Romania"
"263","14","1655825736450","21/06/2022 15:35:36","1655825736352","1","21/06/2022 16:35:36","86605","13","questionnaire-cppy",NA,"22663146","3qnbpkqy","6659828",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"264","15","1655825736450","21/06/2022 15:35:36","1655825736352","1","21/06/2022 16:35:36","86605","13","questionnaire-cppy",NA,"22663146","3qnbpkqy","6659828",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"265","16","1655825736450","21/06/2022 15:35:36","1655825736352","1","21/06/2022 16:35:36","86605","13","questionnaire-cppy",NA,"22663146","3qnbpkqy","6659828",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
"266","17","1655825736450","21/06/2022 15:35:36","1655825736352","1","21/06/2022 16:35:36","86605","13","questionnaire-cppy",NA,"22663146","3qnbpkqy","6659828",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","51232"
"267","1","1655887451114","22/06/2022 08:44:11","1655887450998","1","22/06/2022 09:44:10","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"268","2","1655887475795","22/06/2022 08:44:35","1655887475725","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Female"
"269","3","1655887475859","22/06/2022 08:44:35","1655887475726","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","1"
"270","4","1655887475859","22/06/2022 08:44:35","1655887475726","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"271","5","1655887475859","22/06/2022 08:44:35","1655887475726","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","19"
"272","6","1655887475859","22/06/2022 08:44:35","1655887475726","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","Higher or secondary or further education (e.g. A-levels / BTEC / etc.)"
"273","7","1655887475859","22/06/2022 08:44:35","1655887475726","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","3"
"274","8","1655887475859","22/06/2022 08:44:35","1655887475727","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Mixed"
"275","9","1655887475859","22/06/2022 08:44:35","1655887475727","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","5"
"276","10","1655887475859","22/06/2022 08:44:35","1655887475727","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"277","11","1655887475859","22/06/2022 08:44:35","1655887475727","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","English"
"278","12","1655887475859","22/06/2022 08:44:35","1655887475727","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-quantised","1"
"279","13","1655887475859","22/06/2022 08:44:35","1655887475727","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text",NA
"280","14","1655887475859","22/06/2022 08:44:35","1655887475727","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","UK"
"281","15","1655887475859","22/06/2022 08:44:35","1655887475727","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"282","16","1655887475859","22/06/2022 08:44:35","1655887475727","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"283","17","1655887475859","22/06/2022 08:44:35","1655887475727","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
"284","18","1655887475859","22/06/2022 08:44:35","1655887475727","1","22/06/2022 09:44:35","86605","13","questionnaire-cppy",NA,"22685837","fnw3740u","6663628",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","24729"
"285","1","1656429849903","28/06/2022 15:24:09","1656429849798","1","28/06/2022 16:24:09","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"286","2","1656429914670","28/06/2022 15:25:14","1656429914614","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Female"
"287","3","1656429914733","28/06/2022 15:25:14","1656429914615","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","1"
"288","4","1656429914733","28/06/2022 15:25:14","1656429914616","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"289","5","1656429914733","28/06/2022 15:25:14","1656429914616","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","21"
"290","6","1656429914733","28/06/2022 15:25:14","1656429914616","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","College or university"
"291","7","1656429914733","28/06/2022 15:25:14","1656429914616","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","4"
"292","8","1656429914733","28/06/2022 15:25:14","1656429914616","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Asian/Asian British"
"293","9","1656429914733","28/06/2022 15:25:14","1656429914616","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","3"
"294","10","1656429914733","28/06/2022 15:25:14","1656429914616","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"295","11","1656429914733","28/06/2022 15:25:14","1656429914616","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","Chinese"
"296","12","1656429914733","28/06/2022 15:25:14","1656429914616","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-quantised","3"
"297","13","1656429914733","28/06/2022 15:25:14","1656429914616","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text",NA
"298","14","1656429914733","28/06/2022 15:25:14","1656429914616","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","Hong Kong"
"299","15","1656429914733","28/06/2022 15:25:14","1656429914616","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"300","16","1656429914733","28/06/2022 15:25:14","1656429914616","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"301","17","1656429914733","28/06/2022 15:25:14","1656429914616","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
"302","18","1656429914733","28/06/2022 15:25:14","1656429914617","1","28/06/2022 16:25:14","86605","13","questionnaire-cppy",NA,"22835766","awnaa38f","6696540",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","64819"
"303","1","1656434078048","28/06/2022 16:34:38","1656434077943","1","28/06/2022 17:34:37","86605","13","questionnaire-cppy",NA,"22837168","9fuapkwo","6696925",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"304","2","1656434142348","28/06/2022 16:35:42","1656434142290","1","28/06/2022 17:35:42","86605","13","questionnaire-cppy",NA,"22837168","9fuapkwo","6696925",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Female"
"305","3","1656434142412","28/06/2022 16:35:42","1656434142291","1","28/06/2022 17:35:42","86605","13","questionnaire-cppy",NA,"22837168","9fuapkwo","6696925",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","1"
"306","4","1656434142412","28/06/2022 16:35:42","1656434142291","1","28/06/2022 17:35:42","86605","13","questionnaire-cppy",NA,"22837168","9fuapkwo","6696925",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"307","5","1656434142412","28/06/2022 16:35:42","1656434142291","1","28/06/2022 17:35:42","86605","13","questionnaire-cppy",NA,"22837168","9fuapkwo","6696925",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","20"
"308","6","1656434142412","28/06/2022 16:35:42","1656434142291","1","28/06/2022 17:35:42","86605","13","questionnaire-cppy",NA,"22837168","9fuapkwo","6696925",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","College or university"
"309","7","1656434142412","28/06/2022 16:35:42","1656434142292","1","28/06/2022 17:35:42","86605","13","questionnaire-cppy",NA,"22837168","9fuapkwo","6696925",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","4"
"310","8","1656434142412","28/06/2022 16:35:42","1656434142292","1","28/06/2022 17:35:42","86605","13","questionnaire-cppy",NA,"22837168","9fuapkwo","6696925",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Asian/Asian British"
"311","9","1656434142412","28/06/2022 16:35:42","1656434142292","1","28/06/2022 17:35:42","86605","13","questionnaire-cppy",NA,"22837168","9fuapkwo","6696925",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","3"
"312","10","1656434142412","28/06/2022 16:35:42","1656434142292","1","28/06/2022 17:35:42","86605","13","questionnaire-cppy",NA,"22837168","9fuapkwo","6696925",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"313","11","1656434142412","28/06/2022 16:35:42","1656434142292","1","28/06/2022 17:35:42","86605","13","questionnaire-cppy",NA,"22837168","9fuapkwo","6696925",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","Chinese"
