"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","Correct","Incorrect","Dishonest","X_Coordinate","Y_Coordinate","Timed_Out","randomise_blocks","randomise_trials","display","ANSWER","picture1","picture2","picture3","picture4","picture5","picture6","picture7","Hint","wideo1","wideo2","Picture","Hint_picture1","Hint_picture2","Doors_picture","answear","id"
"857","42","1654697235098","08/06/2022 14:07:15","1654697235033","1","08/06/2022 15:07:15","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","10","8","6","Right","Zone2","response_button_text","18694",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s right this time, I think.""","8_left_low.mp4","8_right_low.mp4","8 M:A.png","8A.png","8M.png","8 M:A.png","Right","7ca8udou"
"858","43","1654697235539","08/06/2022 14:07:15","1654697235480","1","08/06/2022 15:07:15","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","10","8","7","test","fixation","fixation","449",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s right this time, I think.""","8_left_low.mp4","8_right_low.mp4","8 M:A.png","8A.png","8M.png","8 M:A.png","Right","7ca8udou"
"859","44","1654697236749","08/06/2022 14:07:16","1654697236685","1","08/06/2022 15:07:16","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","11","9","1","Help","AnnaButton","response_button_text","1186",NA,NA,"Claire","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","9_left_low.mp4","9_right_low.mp4","9 M:A.png","9A.png","9M.png","9 M:A.png","Right","7ca8udou"
"860","45","1654697237755","08/06/2022 14:07:17","1654697237693","1","08/06/2022 15:07:17","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","11","9","2","Claire","AdvanceAnna","response_button_text","1001.00000000003",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","9_left_low.mp4","9_right_low.mp4","9 M:A.png","9A.png","9M.png","9 M:A.png","Right","7ca8udou"
"861","46","1654697238840","08/06/2022 14:07:18","1654697238770","1","08/06/2022 15:07:18","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","11","9","4","ChooseDoor","LeftButton","response_button_text","1070.00000000003",NA,NA,"Left","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","9_left_low.mp4","9_right_low.mp4","9 M:A.png","9A.png","9M.png","9 M:A.png","Right","7ca8udou"
"862","47","1654697246806","08/06/2022 14:07:26","1654697246742","1","08/06/2022 15:07:26","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","11","9","5","Left","Continue","response_button_text","7964.99999999997",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","9_left_low.mp4","9_right_low.mp4","9 M:A.png","9A.png","9M.png","9 M:A.png","Right","7ca8udou"
"863","48","1654697247235","08/06/2022 14:07:27","1654697247179","1","08/06/2022 15:07:27","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","11","9","7","test","fixation","fixation","454",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","9_left_low.mp4","9_right_low.mp4","9 M:A.png","9A.png","9M.png","9 M:A.png","Right","7ca8udou"
"864","49","1654697248376","08/06/2022 14:07:28","1654697248321","1","08/06/2022 15:07:28","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","12","10","1","Help","BethButton","response_button_text","1120",NA,NA,"Anna","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","10_left_low.mp4","10_right_low.mp4","10 M:A.png","10A.png","10M.png","10 M:A.png","Right","7ca8udou"
"865","50","1654697249661","08/06/2022 14:07:29","1654697249599","1","08/06/2022 15:07:29","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","12","10","3","Anna","Zone2","response_button_text","1272",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","10_left_low.mp4","10_right_low.mp4","10 M:A.png","10A.png","10M.png","10 M:A.png","Right","7ca8udou"
"866","51","1654697250788","08/06/2022 14:07:30","1654697250724","1","08/06/2022 15:07:30","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","12","10","4","ChooseDoor","RightButton","response_button_text","1118",NA,NA,"Right","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","10_left_low.mp4","10_right_low.mp4","10 M:A.png","10A.png","10M.png","10 M:A.png","Right","7ca8udou"
"867","52","1654697252351","08/06/2022 14:07:32","1654697252164","1","08/06/2022 15:07:32","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","12","10","6","Right","Zone2","response_button_text","1434",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","10_left_low.mp4","10_right_low.mp4","10 M:A.png","10A.png","10M.png","10 M:A.png","Right","7ca8udou"
"868","53","1654697252690","08/06/2022 14:07:32","1654697252609","1","08/06/2022 15:07:32","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","12","10","7","test","fixation","fixation","453",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","10_left_low.mp4","10_right_low.mp4","10 M:A.png","10A.png","10M.png","10 M:A.png","Right","7ca8udou"
"869","54","1654697255392","08/06/2022 14:07:35","1654697255288","1","08/06/2022 15:07:35","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","13","11","1","Help","AnnaButton","response_button_text","2659.99999999997",NA,NA,"Claire","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","11_left_low.mp4","11_right_low.mp4","11 M:A.png","11A.png","11M.png","11 M:A.png","Right","7ca8udou"
"870","55","1654697256953","08/06/2022 14:07:36","1654697256890","1","08/06/2022 15:07:36","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","13","11","2","Claire","AdvanceAnna","response_button_text","1595",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","11_left_low.mp4","11_right_low.mp4","11 M:A.png","11A.png","11M.png","11 M:A.png","Right","7ca8udou"
"871","56","1654697258111","08/06/2022 14:07:38","1654697258057","1","08/06/2022 15:07:38","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","13","11","4","ChooseDoor","LeftButton","response_button_text","1158.00000000003",NA,NA,"Left","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","11_left_low.mp4","11_right_low.mp4","11 M:A.png","11A.png","11M.png","11 M:A.png","Right","7ca8udou"
"872","57","1654697281552","08/06/2022 14:08:01","1654697281494","1","08/06/2022 15:08:01","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","13","11","5","Left","Continue","response_button_text","23431",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","11_left_low.mp4","11_right_low.mp4","11 M:A.png","11A.png","11M.png","11 M:A.png","Right","7ca8udou"
"873","58","1654697281997","08/06/2022 14:08:01","1654697281932","1","08/06/2022 15:08:01","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","13","11","7","test","fixation","fixation","450",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","11_left_low.mp4","11_right_low.mp4","11 M:A.png","11A.png","11M.png","11 M:A.png","Right","7ca8udou"
"874","59","1654697283136","08/06/2022 14:08:03","1654697283082","1","08/06/2022 15:08:03","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","14","12","1","Help","BethButton","response_button_text","1139.00000000003",NA,NA,"Anna","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","12_left_low.mp4","12_right_low.mp4","12 M:A.png","12A.png","12M.png","12 M:A.png","Right","7ca8udou"
"875","60","1654697284071","08/06/2022 14:08:04","1654697284015","1","08/06/2022 15:08:04","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","14","12","3","Anna","Zone2","response_button_text","926",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","12_left_low.mp4","12_right_low.mp4","12 M:A.png","12A.png","12M.png","12 M:A.png","Right","7ca8udou"
"876","61","1654697285060","08/06/2022 14:08:05","1654697284996","1","08/06/2022 15:08:04","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","14","12","4","ChooseDoor","RightButton","response_button_text","975",NA,NA,"Right","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","12_left_low.mp4","12_right_low.mp4","12 M:A.png","12A.png","12M.png","12 M:A.png","Right","7ca8udou"
"877","62","1654697286352","08/06/2022 14:08:06","1654697286288","1","08/06/2022 15:08:06","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","14","12","6","Right","Zone2","response_button_text","1283.99999999997",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","12_left_low.mp4","12_right_low.mp4","12 M:A.png","12A.png","12M.png","12 M:A.png","Right","7ca8udou"
"878","63","1654697286801","08/06/2022 14:08:06","1654697286740","1","08/06/2022 15:08:06","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","14","12","7","test","fixation","fixation","453",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","12_left_low.mp4","12_right_low.mp4","12 M:A.png","12A.png","12M.png","12 M:A.png","Right","7ca8udou"
"879","64","1654697288911","08/06/2022 14:08:08","1654697288857","1","08/06/2022 15:08:08","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","15","1","1","Screen 1","Zone1","response_button_text","2108.99999999997",NA,NA,"Finish","1","0","1","0",NA,NA,NA,NA,NA,"The end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7ca8udou"
"880","65","1654697288949","08/06/2022 14:08:08","1654697288860","1","08/06/2022 15:08:08","86605","12","task-v1ub",NA,"22360034","7ca8udou","6590644",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug",NA,NA,"END TASK",NA,NA,NA,NA,"262023",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7ca8udou"
"881","1","1654702859053","08/06/2022 15:40:59","1654702858965","1","08/06/2022 16:40:58","86605","12","task-v1ub",NA,"22362148","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug",NA,NA,"BEGIN TASK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fbdvz2jm"
"882","2","1654702903243","08/06/2022 15:41:43","1654702903163","1","08/06/2022 16:41:43","86605","12","task-v1ub",NA,"22362148","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","1","1","1","Screen 1","advancementZone","continue_button","44109",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Instructions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fbdvz2jm"
"883","3","1654702928099","08/06/2022 15:42:08","1654702928028","1","08/06/2022 16:42:08","86605","12","task-v1ub",NA,"22362148","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","2","1","1","Screen 1","Zone2","continue_button","24854",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fbdvz2jm"
"884","4","1654702948562","08/06/2022 15:42:28","1654702948488","1","08/06/2022 16:42:28","86605","12","task-v1ub",NA,"22362148","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","3","1","1","Help","AnnaButton","response_button_text","20435",NA,NA,"Claire","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","1_left_low.mp4","1_right_low.mp4","1 M:A.png","1A.png","1M.png","1 M:A.png","Right","fbdvz2jm"
"885","5","1654702955263","08/06/2022 15:42:35","1654702955180","1","08/06/2022 16:42:35","86605","12","task-v1ub",NA,"22362148","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","3","1","2","Claire","AdvanceAnna","response_button_text","6684",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","1_left_low.mp4","1_right_low.mp4","1 M:A.png","1A.png","1M.png","1 M:A.png","Right","fbdvz2jm"
"886","6","1654702964312","08/06/2022 15:42:44","1654702964242","1","08/06/2022 16:42:44","86605","12","task-v1ub",NA,"22362148","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","3","1","4","ChooseDoor","LeftButton","response_button_text","9055.00000000001",NA,NA,"Left","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","1_left_low.mp4","1_right_low.mp4","1 M:A.png","1A.png","1M.png","1 M:A.png","Right","fbdvz2jm"
"887","7","1654702980212","08/06/2022 15:43:00","1654702980139","1","08/06/2022 16:43:00","86605","12","task-v1ub",NA,"22362148","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","3","1","5","Left","Continue","response_button_text","15889",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","1_left_low.mp4","1_right_low.mp4","1 M:A.png","1A.png","1M.png","1 M:A.png","Right","fbdvz2jm"
"888","8","1654702980643","08/06/2022 15:43:00","1654702980581","1","08/06/2022 16:43:00","86605","12","task-v1ub",NA,"22362148","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","3","1","7","test","fixation","fixation","451",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","1_left_low.mp4","1_right_low.mp4","1 M:A.png","1A.png","1M.png","1 M:A.png","Right","fbdvz2jm"
"889","9","1654702992005","08/06/2022 15:43:12","1654702991935","1","08/06/2022 16:43:11","86605","12","task-v1ub",NA,"22362148","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","4","2","1","Help","BethButton","response_button_text","11328",NA,NA,"Anna","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","2_left_low.mp4","2_right_low.mp4","2 M:A.png","2A.png","2M.png","2 M:A.png","Right","fbdvz2jm"
"890","10","1654703001073","08/06/2022 15:43:21","1654703000542","1","08/06/2022 16:43:20","86605","12","task-v1ub",NA,"22362148","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","4","2","3","Anna","Zone2","response_button_text","8600.00000000003",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","2_left_low.mp4","2_right_low.mp4","2 M:A.png","2A.png","2M.png","2 M:A.png","Right","fbdvz2jm"
"891","11","1654703005758","08/06/2022 15:43:25","1654703005675","1","08/06/2022 16:43:25","86605","12","task-v1ub",NA,"22362148","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","4","2","4","ChooseDoor","RightButton","response_button_text","5123",NA,NA,"Right","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","2_left_low.mp4","2_right_low.mp4","2 M:A.png","2A.png","2M.png","2 M:A.png","Right","fbdvz2jm"
"892","12","1654703021033","08/06/2022 15:43:41","1654703020968","1","08/06/2022 16:43:40","86605","12","task-v1ub",NA,"22362148","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","4","2","6","Right","Zone2","response_button_text","15286",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","2_left_low.mp4","2_right_low.mp4","2 M:A.png","2A.png","2M.png","2 M:A.png","Right","fbdvz2jm"
"893","13","1654703021481","08/06/2022 15:43:41","1654703021407","1","08/06/2022 16:43:41","86605","12","task-v1ub",NA,"22362148","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","4","2","7","test","fixation","fixation","451",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","2_left_low.mp4","2_right_low.mp4","2 M:A.png","2A.png","2M.png","2 M:A.png","Right","fbdvz2jm"
"894","14","1654703029136","08/06/2022 15:43:49","1654703029058","1","08/06/2022 16:43:49","86605","12","task-v1ub",NA,"22362148","fbdvz2jm","6591244",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Amie&Maria","3","debug","debug","5","3","1","Help","AnnaButton","response_button_text","7626",NA,NA,"Claire","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","3_left_low.mp4","3_right_low.mp4","3 M:A.png","3A.png","3M.png","3 M:A.png","Right","fbdvz2jm"
